graph_density,avg_shortest_path,mean_depth,integration,plan_id
0.14285714285714285,1.5,1.5000000000000002,0.6666666666666665,5715
0.1111111111111111,1.3333333333333333,1.3333333333333333,0.75,9805
0.07142857142857142,1.3333333333333333,1.3333333333333333,0.75,8129
0.02564102564102564,1.3333333333333333,1.3333333333333333,0.75,986
0.0641025641025641,1.1666666666666665,1.1666666666666665,0.8571428571428572,5530
0.0641025641025641,1.1666666666666667,1.1666666666666665,0.8571428571428572,381
0.0,0.0,0.0,0.0,233
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,8609
0.030303030303030304,1.0,1.0,1.0,616
0.012987012987012988,1.1666666666666665,1.1666666666666665,0.8571428571428572,6692
0.0,0.0,0.0,0.0,710
0.013071895424836602,1.3333333333333333,1.3333333333333333,0.75,8237
0.10714285714285714,1.5,1.5000000000000002,0.6666666666666665,4866
0.0,0.0,0.0,0.0,8687
0.0,0.0,0.0,0.0,956
0.017094017094017096,1.8666666666666667,1.866666666666667,0.5357142857142856,5791
0.047619047619047616,1.0,1.0,1.0,1888
0.016666666666666666,1.3333333333333333,1.3333333333333333,0.75,4879
0.014245014245014245,1.1666666666666665,1.1666666666666665,0.8571428571428572,1143
0.0,0.0,0.0,0.0,9504
0.01282051282051282,1.0,1.0,1.0,6076
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,8745
0.1111111111111111,1.6,1.6,0.625,5885
0.10606060606060606,1.4666666666666668,1.4666666666666668,0.6818181818181818,13
0.03508771929824561,1.0833333333333335,1.0833333333333333,0.9230769230769231,1787
0.0,0.0,0.0,0.0,2588
0.04093567251461988,1.0555555555555556,1.0555555555555556,0.9473684210526315,9651
0.03636363636363636,1.3333333333333333,1.3333333333333333,0.75,9748
0.13333333333333333,1.3333333333333333,1.3333333333333333,0.75,6352
0.06666666666666667,1.6666666666666667,1.6666666666666665,0.6000000000000001,1843
0.0,0.0,0.0,0.0,3637
0.06060606060606061,1.3333333333333333,1.3333333333333333,0.75,908
0.05128205128205128,1.3333333333333333,1.3333333333333333,0.75,7624
0.047619047619047616,1.0,1.0,1.0,3844
0.1,1.0,1.0,1.0,6541
0.015151515151515152,1.0,1.0,1.0,4782
0.027777777777777776,1.0,1.0,1.0,9993
0.047619047619047616,1.0,1.0,1.0,9763
0.07142857142857142,1.3333333333333333,1.3333333333333333,0.75,2176
0.0036231884057971015,1.0,1.0,1.0,1584
0.14285714285714285,1.0,1.0,1.0,7857
0.047619047619047616,1.0,1.0,1.0,6051
0.02564102564102564,1.3333333333333333,1.3333333333333333,0.75,1088
0.030303030303030304,1.3333333333333333,1.3333333333333333,0.75,9318
0.029239766081871343,1.1666666666666665,1.1666666666666665,0.8571428571428572,4876
0.045454545454545456,1.6666666666666667,1.6666666666666665,0.6000000000000001,8143
0.0380952380952381,1.25,1.25,0.8,1757
0.05128205128205128,2.0,2.0,0.5,5052
0.16666666666666666,2.1904761904761907,2.1904761904761902,0.4565217391304348,4825
0.0,0.0,0.0,0.0,6660
0.02197802197802198,1.0,1.0,1.0,1507
0.09523809523809523,1.0,1.0,1.0,4905
0.0,0.0,0.0,0.0,4698
0.047619047619047616,1.0,1.0,1.0,1886
0.07575757575757576,1.1666666666666667,1.1666666666666665,0.8571428571428572,6172
0.02564102564102564,1.3333333333333333,1.3333333333333333,0.75,9082
0.005263157894736842,1.0,1.0,1.0,5534
0.03571428571428571,1.0,1.0,1.0,4010
0.016666666666666666,1.2222222222222223,1.222222222222222,0.8181818181818182,4566
0.013071895424836602,1.3333333333333333,1.3333333333333333,0.75,5859
0.11538461538461539,1.1,1.1,0.9090909090909091,524
0.2,1.1,1.1,0.9090909090909091,1142
0.032679738562091505,1.5,1.5,0.6666666666666666,6696
0.06593406593406594,1.0,1.0,1.0,3658
0.07142857142857142,1.3333333333333333,1.3333333333333333,0.75,8172
0.047619047619047616,1.0,1.0,1.0,1386
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,3925
0.2,1.3333333333333333,1.3333333333333333,0.75,7067
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,9610
0.011695906432748537,1.3333333333333333,1.3333333333333333,0.75,5911
0.027777777777777776,1.0,1.0,1.0,486
0.03636363636363636,1.3333333333333333,1.3333333333333333,0.75,5098
0.0,0.0,0.0,0.0,3240
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,2
0.021645021645021644,1.6,1.6,0.625,8773
0.03296703296703297,1.6666666666666667,1.6666666666666665,0.6000000000000001,1896
0.05555555555555555,1.0,1.0,1.0,144
0.02564102564102564,1.3333333333333333,1.3333333333333333,0.75,2070
0.0,0.0,0.0,0.0,8509
0.4,1.3333333333333333,1.3333333333333333,0.75,1789
0.06666666666666667,1.6666666666666667,1.6666666666666665,0.6000000000000001,4761
0.029411764705882353,1.3333333333333333,1.3333333333333333,0.75,194
0.021645021645021644,1.1666666666666665,1.1666666666666665,0.8571428571428572,6249
0.07142857142857142,1.3333333333333333,1.3333333333333333,0.75,7923
0.08888888888888889,1.3333333333333333,1.3333333333333333,0.75,4608
0.08888888888888889,1.3333333333333333,1.3333333333333333,0.75,1213
0.016666666666666666,1.3333333333333333,1.3333333333333333,0.75,4679
0.23809523809523808,1.6,1.6,0.625,9042
0.02631578947368421,1.5,1.5,0.6666666666666666,6583
0.028225806451612902,1.2,1.2,0.8333333333333334,9103
0.06666666666666667,1.0,1.0,1.0,3043
0.01818181818181818,1.0,1.0,1.0,491
0.2,1.6666666666666667,1.6666666666666665,0.6000000000000001,9232
0.011695906432748537,1.3333333333333333,1.3333333333333333,0.75,9524
0.0989010989010989,1.2333333333333334,1.2333333333333334,0.8108108108108107,6208
0.02564102564102564,1.0,1.0,1.0,968
0.0,0.0,0.0,0.0,7710
0.07692307692307693,1.9333333333333333,1.9333333333333336,0.5172413793103448,9043
0.02197802197802198,1.3333333333333333,1.3333333333333333,0.75,9529
0.005847953216374269,1.0,1.0,1.0,10
0.03636363636363636,1.0,1.0,1.0,214
0.05555555555555555,1.3333333333333333,1.3333333333333333,0.75,2577
0.10714285714285714,1.0,1.0,1.0,5735
0.029239766081871343,1.6,1.6,0.625,9718
0.012987012987012988,1.1666666666666665,1.1666666666666665,0.8571428571428572,8174
0.03296703296703297,1.0,1.0,1.0,4066
0.07142857142857142,1.3333333333333333,1.3333333333333333,0.75,9292
0.044444444444444446,1.3333333333333333,1.3333333333333333,0.75,6004
0.14285714285714285,1.6666666666666667,1.6666666666666665,0.6000000000000001,4753
0.03571428571428571,1.0,1.0,1.0,9341
0.0,0.0,0.0,0.0,7103
0.0196078431372549,1.0,1.0,1.0,8636
0.02197802197802198,1.3333333333333333,1.3333333333333333,0.75,403
0.01098901098901099,1.0,1.0,1.0,7870
0.01098901098901099,1.0,1.0,1.0,5067
0.07142857142857142,1.3333333333333333,1.3333333333333333,0.75,8645
0.029411764705882353,1.0,1.0,1.0,7711
0.0,0.0,0.0,0.0,3875
0.02857142857142857,1.0,1.0,1.0,7567
0.0,0.0,0.0,0.0,7918
0.015151515151515152,1.0,1.0,1.0,5048
0.05228758169934641,1.8095238095238095,1.8095238095238095,0.5526315789473684,7077
0.06666666666666667,1.0,1.0,1.0,5602
0.02857142857142857,1.0833333333333335,1.0833333333333333,0.9230769230769231,1913
0.022222222222222223,1.0,1.0,1.0,4711
0.0036231884057971015,1.0,1.0,1.0,8517
0.047619047619047616,1.1666666666666667,1.1666666666666665,0.8571428571428572,2551
0.1388888888888889,1.5,1.5,0.6666666666666666,7832
0.01098901098901099,1.0,1.0,1.0,871
0.1111111111111111,1.3333333333333333,1.3333333333333333,0.75,715
0.025,1.6666666666666667,1.6666666666666665,0.6000000000000001,9058
0.07142857142857142,1.3333333333333333,1.3333333333333333,0.75,9054
0.05,1.5,1.5,0.6666666666666666,189
0.03571428571428571,1.0,1.0,1.0,755
0.23809523809523808,1.6,1.6,0.625,793
0.5,1.0,1.0,1.0,8744
0.08333333333333333,1.6666666666666667,1.6666666666666665,0.6000000000000001,5700
0.13333333333333333,1.3333333333333333,1.3333333333333333,0.75,738
0.004329004329004329,1.0,1.0,1.0,1046
0.016666666666666666,1.0,1.0,1.0,5684
0.3,1.0,1.0,1.0,1902
0.016666666666666666,1.3333333333333333,1.3333333333333333,0.75,1368
0.032679738562091505,1.1666666666666667,1.1666666666666665,0.8571428571428572,8335
0.02857142857142857,1.1666666666666665,1.1666666666666665,0.8571428571428572,4766
0.07142857142857142,1.3333333333333333,1.3333333333333333,0.75,8127
0.1388888888888889,1.6,1.6,0.625,8105
0.029411764705882353,1.3333333333333333,1.3333333333333333,0.75,720
0.054945054945054944,1.5,1.5,0.6666666666666666,92
0.015151515151515152,1.0,1.0,1.0,7642
0.01904761904761905,1.3333333333333333,1.3333333333333333,0.75,9128
0.029239766081871343,1.1666666666666667,1.1666666666666665,0.8571428571428572,5957
0.04678362573099415,1.1666666666666665,1.1666666666666665,0.8571428571428572,3163
0.26666666666666666,1.3333333333333333,1.3333333333333333,0.75,5147
0.2,1.3333333333333333,1.3333333333333333,0.75,8308
0.19444444444444445,1.3,1.3,0.7692307692307692,83
0.03571428571428571,1.0,1.0,1.0,8651
0.009852216748768473,1.0,1.0,1.0,836
0.02631578947368421,1.5,1.5,0.6666666666666666,5806
0.016666666666666666,1.3333333333333333,1.3333333333333333,0.75,7085
0.015151515151515152,1.0,1.0,1.0,971
0.04093567251461988,2.2857142857142856,2.2857142857142856,0.4375,5057
0.027777777777777776,1.0,1.0,1.0,1372
0.03333333333333333,1.8,1.8,0.5555555555555556,2078
0.1111111111111111,1.1666666666666667,1.1666666666666665,0.8571428571428572,6642
0.08333333333333333,1.0,1.0,1.0,8431
0.015789473684210527,1.6666666666666667,1.6666666666666665,0.6000000000000001,601
0.06666666666666667,1.0,1.0,1.0,8600
0.06666666666666667,1.5,1.5,0.6666666666666666,6724
0.0,0.0,0.0,0.0,8819
0.04285714285714286,1.6666666666666667,1.6666666666666665,0.6000000000000001,3910
0.10714285714285714,1.0,1.0,1.0,7787
0.03076923076923077,1.1666666666666665,1.1666666666666665,0.8571428571428572,9102
0.0457516339869281,1.9047619047619047,1.9047619047619049,0.525,6617
0.014705882352941176,1.3333333333333333,1.3333333333333333,0.75,5961
0.005263157894736842,1.0,1.0,1.0,2019
0.14285714285714285,1.1666666666666665,1.1666666666666665,0.8571428571428572,1844
0.030303030303030304,1.0,1.0,1.0,3704
0.0380952380952381,1.3333333333333333,1.3333333333333333,0.75,7911
0.13636363636363635,1.4000000000000001,1.3999999999999997,0.7142857142857144,9149
0.0,0.0,0.0,0.0,4976
0.022222222222222223,1.0,1.0,1.0,1070
0.0,0.0,0.0,0.0,5539
0.032679738562091505,1.1666666666666665,1.1666666666666665,0.8571428571428572,1059
0.01818181818181818,1.0,1.0,1.0,8706
0.03296703296703297,1.6666666666666667,1.6666666666666665,0.6000000000000001,9177
0.2,1.6666666666666667,1.6666666666666665,0.6000000000000001,5751
0.027777777777777776,1.0,1.0,1.0,9064
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,4956
0.015151515151515152,1.0,1.0,1.0,2561
0.0,0.0,0.0,0.0,543
0.023715415019762844,1.0666666666666667,1.0666666666666667,0.9375,6380
0.047619047619047616,1.0,1.0,1.0,9646
0.01282051282051282,1.0,1.0,1.0,1895
0.02564102564102564,1.0,1.0,1.0,9136
0.1111111111111111,1.3333333333333333,1.3333333333333333,0.75,5688
0.047619047619047616,1.0,1.0,1.0,9345
0.2,1.3333333333333333,1.3333333333333333,0.75,9231
0.01904761904761905,1.0,1.0,1.0,1722
0.0,0.0,0.0,0.0,949
0.030303030303030304,1.3333333333333333,1.3333333333333333,0.75,681
0.01098901098901099,1.0,1.0,1.0,3215
0.027777777777777776,1.0,1.0,1.0,8263
0.016666666666666666,1.3333333333333333,1.3333333333333333,0.75,306
0.042105263157894736,1.1333333333333333,1.1333333333333333,0.8823529411764706,7757
0.1,1.0,1.0,1.0,377
0.03571428571428571,1.0,1.0,1.0,655
0.0,0.0,0.0,0.0,9118
0.030303030303030304,1.3333333333333333,1.3333333333333333,0.75,6431
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,6681
0.02462121212121212,1.5833333333333335,1.5833333333333335,0.631578947368421,1572
0.14285714285714285,1.0,1.0,1.0,5006
0.022792022792022793,1.6,1.5999999999999999,0.625,1315
1.0,1.0,1.0,1.0,8629
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,930
0.009523809523809525,1.3333333333333333,1.3333333333333333,0.75,5525
0.041666666666666664,1.1666666666666667,1.1666666666666665,0.8571428571428572,9464
0.14285714285714285,1.5,1.5000000000000002,0.6666666666666665,9564
0.029239766081871343,1.0,1.0,1.0,2131
0.06666666666666667,1.0,1.0,1.0,5050
0.047619047619047616,1.0,1.0,1.0,9912
0.06666666666666667,1.0,1.0,1.0,6459
0.022792022792022793,1.2666666666666666,1.2666666666666666,0.7894736842105263,920
0.02197802197802198,1.3333333333333333,1.3333333333333333,0.75,3172
0.0,0.0,0.0,0.0,3196
0.058823529411764705,1.1666666666666667,1.1666666666666665,0.8571428571428572,8251
0.005698005698005698,1.0,1.0,1.0,3967
0.03571428571428571,1.0,1.0,1.0,3792
0.02857142857142857,1.3333333333333333,1.3333333333333333,0.75,8584
0.1,1.0,1.0,1.0,3
0.02197802197802198,1.3333333333333333,1.3333333333333333,0.75,767
0.014492753623188406,2.0,2.0,0.5,914
0.047619047619047616,1.0,1.0,1.0,5924
0.0,0.0,0.0,0.0,6595
0.027777777777777776,1.0,1.0,1.0,985
0.001422475106685633,1.0,1.0,1.0,5055
0.02631578947368421,1.0,1.0,1.0,5047
0.030303030303030304,1.3333333333333333,1.3333333333333333,0.75,5115
0.03508771929824561,1.0833333333333335,1.0833333333333333,0.9230769230769231,8228
0.3,1.0,1.0,1.0,948
0.021052631578947368,1.8,1.8,0.5555555555555556,1215
0.022222222222222223,1.0,1.0,1.0,8762
0.02564102564102564,1.3333333333333333,1.3333333333333333,0.75,3040
0.03571428571428571,1.0,1.0,1.0,4649
0.05555555555555555,1.0,1.0,1.0,1727
0.004329004329004329,1.0,1.0,1.0,1747
0.0,0.0,0.0,0.0,6396
0.015151515151515152,1.0,1.0,1.0,617
0.3333333333333333,1.1666666666666667,1.1666666666666665,0.8571428571428572,5901
0.03296703296703297,1.1666666666666665,1.1666666666666665,0.8571428571428572,9244
0.01818181818181818,1.0,1.0,1.0,5875
0.047619047619047616,1.0,1.0,1.0,5049
0.09090909090909091,1.4,1.4,0.7142857142857143,2105
0.027777777777777776,1.0,1.0,1.0,8737
0.03333333333333333,1.3333333333333333,1.3333333333333333,0.75,6594
0.038461538461538464,1.0,1.0,1.0,8757
0.011695906432748537,1.3333333333333333,1.3333333333333333,0.75,357
0.07142857142857142,1.3333333333333333,1.3333333333333333,0.75,1836
0.03571428571428571,1.0,1.0,1.0,294
0.06666666666666667,1.0,1.0,1.0,7869
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,5102
0.0049261083743842365,1.3333333333333333,1.3333333333333333,0.75,2569
0.045454545454545456,1.6666666666666667,1.6666666666666665,0.6000000000000001,6282
0.018115942028985508,1.6,1.6,0.625,3876
0.02197802197802198,1.3333333333333333,1.3333333333333333,0.75,2559
0.0,0.0,0.0,0.0,6289
0.014285714285714285,1.6666666666666667,1.6666666666666665,0.6000000000000001,537
0.047619047619047616,1.0,1.0,1.0,9423
0.0,0.0,0.0,0.0,193
0.09523809523809523,1.3333333333333333,1.3333333333333333,0.75,9407
0.13333333333333333,1.0,1.0,1.0,1780
0.14285714285714285,1.0,1.0,1.0,902
0.018115942028985508,1.5,1.5,0.6666666666666666,8032
0.0,0.0,0.0,0.0,2084
0.027777777777777776,1.0,1.0,1.0,777
0.030303030303030304,1.3333333333333333,1.3333333333333333,0.75,5038
0.0,0.0,0.0,0.0,1100
0.02197802197802198,1.3333333333333333,1.3333333333333333,0.75,6557
0.3333333333333333,1.3333333333333333,1.3333333333333333,0.75,3624
0.01904761904761905,1.3333333333333335,1.3333333333333333,0.75,7088
0.029411764705882353,2.0,2.0,0.5,5768
0.054945054945054944,2.1333333333333333,2.1333333333333333,0.46875,3242
